DATE,SYMBOL,PRICE_USD,CEX_TRADING_VOLUME_24H_USD,CIRCULATING_TOKENS
08/29/2025,BNB,874.978701749,1249898839,139187926
08/29/2025,BTC,112210.535498455,35117837831,19912975
08/29/2025,ETH,4481.996896654,28798652345,120706789
08/29/2025,NEAR,2.527666345,156439635,1249836992
08/29/2025,SOL,214.782056846,11952099098,540672589
08/29/2025,XRP,2.956703036,5534077922,59482264023
08/29/2025,ZEC,42.293295885,92043190,16247049
08/28/2025,AAVE,320.456326741,577607557,15217877
08/28/2025,ADA,0.8500341629,1574860554,36487203224
08/28/2025,BNB,853.326232031,1335429289,139287191
08/28/2025,BTC,111332.97302074,37112733056,19912493
08/28/2025,ETH,4493.611698675,35521904480,120706918
08/28/2025,NEAR,2.508554233,177559048,1249836992
08/28/2025,SOL,203.775463658,12964112810,540673689
08/28/2025,XRP,2.968829625,6334887446,59482264023
08/28/2025,ZEC,42.516696631,70206514,16245938
08/27/2025,AAVE,332.001071994,720140879,15217191
08/27/2025,ADA,0.8599384891,1479660239,36473824934
08/27/2025,BNB,862.427692122,1491302184,139287239
08/27/2025,BTC,111356.667919651,42112307829,19912006
08/27/2025,ETH,4571.973088849,41843403624,120707007
08/27/2025,NEAR,2.515795773,184747133,1249716060
08/27/2025,SOL,195.001074968,7103207810,540551333
08/27/2025,XRP,2.994030469,6626642740,59482264023
08/27/2025,ZEC,42.983756261,67925087,16244510
08/26/2025,AAVE,315.80536848,671810089,15217142
08/26/2025,ADA,0.8329888237,2423636767,36473824934
08/26/2025,BNB,831.755081012,2325215769,139287288
08/26/2025,BTC,109128.420651077,58967421465,19911556
08/26/2025,ETH,4334.175114821,51810515041,120707098
08/26/2025,NEAR,2.39389506,256855944,1249525820
08/26/2025,SOL,186.302523807,12279975042,540564261
08/26/2025,XRP,2.859400205,6764614476,59482264023
08/26/2025,ZEC,39.589515744,73946702,16240111
08/25/2025,AAVE,345.319446982,658498941,15215968
08/25/2025,ADA,0.8960485012,2454910228,36473824934
08/25/2025,BNB,871.546047543,1916199156,139287338
08/25/2025,BTC,112623.5605527,41395253424,19911109
08/25/2025,ETH,4702.823643329,36952424196,120707098
08/25/2025,NEAR,2.621663633,240457850,1249335426
08/25/2025,SOL,203.510681874,11525345889,540437694
08/25/2025,XRP,2.9932088,6291206062,59482264023
08/25/2025,ZEC,42.391483654,75702133,16240111
08/24/2025,AAVE,355.815302454,1321857299,15215789
08/24/2025,ADA,0.9165644539,1599952819,36473824934
08/24/2025,BNB,885.607760757,1375329136,139287385
08/24/2025,BTC,115319.10021577,27302062400,19910600
08/24/2025,ETH,4796.137444381,27899684568,120707228
08/24/2025,NEAR,2.703593619,144952938,1249143538
08/24/2025,SOL,206.054876529,7753557788,540438807
08/24/2025,XRP,3.057172315,4237561521,59482264023
08/24/2025,ZEC,44.031149201,51312950,16239370
08/23/2025,AAVE,350.051624735,931642574,15214449
08/23/2025,ADA,0.9222680649,3062816342,36473824934
08/23/2025,BNB,892.215605691,2452457578,139287426
08/23/2025,BTC,116829.888492875,50909027579,19910115
08/23/2025,ETH,4807.074325497,61383157753,120707228
08/23/2025,NEAR,2.689164986,305486743,1248902486
08/23/2025,SOL,198.774870997,10267164200,540310771
08/23/2025,XRP,3.040992898,9893063584,59482264023
08/23/2025,ZEC,43.918193614,132902574,16237644
